accession	reference_length	covered_bases	reads_aligned	mean_coverage	RPKMF	sequence_name	taxid	kingdom	phylum	class	order	family	genus	species	subspecies	strain	sample_ID	total_filtered_reads_in_sample
JX195074.1	3302	1510	20	0.97271574	0.224136	"Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 1, complete sequence"	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	SA_6	27023440
JX195076.1	2591	2098	48	2.998771	0.685541	"Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 3, complete sequence"	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	SA_6	27023440
JX195078.1	1356	1244	65	8.061359	1.77383	"Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 6, complete sequence"	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	SA_6	27023440
JX195079.1	1061	542	6	1.0450054	0.209264	"Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 9, complete sequence"	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	SA_6	27023440
JX195080.1	1567	1128	22	2.4664786	0.519533	"Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 5, complete sequence"	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	SA_6	27023440
JX195081.1	1059	1006	31	4.80198	1.08324	"Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 8, complete sequence"	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	SA_6	27023440
JX195083.1	750	551	15	3.2933333	0.740098	"Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 10, complete sequence"	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	SA_6	27023440
JX195084.1	664	407	18	5.206226	1.00315	"Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8 segment 11, complete sequence"	1307163	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	Rotavirus A RVA/Human-wt/ITA/AV28/2010/G9P8	SA_6	27023440
JX262162.1	4939	663	9	0.28189602	0.0674315	"Human polyomavirus 10 isolate 10ww, complete genome"	1208309	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Deltapolyomavirus	Deltapolyomavirus decihominis	unclassified Deltapolyomavirus decihominis subspecies/strain	unclassified Deltapolyomavirus decihominis strain	SA_6	27023440
JX413106.1	7233	150	1	0.021177467	0.00511612	"Human papillomavirus type 164 isolate KC4, complete genome"	1315261	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 8	human papillomavirus 164	human papillomavirus 164	SA_6	27023440
JX413107.1	7233	150	1	0.021177467	0.00511612	"Human papillomavirus type 163 isolate KC3, complete genome"	1315262	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 20	human papillomavirus 163	human papillomavirus 163	SA_6	27023440
JX429973.1	7329	425	801	11.282769	4.04434	"Human papillomavirus type 156 isolate GC01, complete genome"	1248396	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 18	Human papillomavirus type 156	Human papillomavirus type 156	SA_6	27023440
JX444073.1	7143	142	1	0.020306021	0.00518058	"Human papillomavirus KC5, complete genome"	1647924	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human papillomavirus KC5	unclassified Human papillomavirus KC5 subspecies/strain	unclassified Human papillomavirus KC5 strain	SA_6	27023440
JX556693.1	6500	900	6	0.14173229	0.0341584	"Porcine astrovirus 5 isolate AstV5-US-IA122, complete genome"	1093928	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	unclassified Astroviridae genus	Porcine astrovirus 5	unclassified Porcine astrovirus 5 subspecies/strain	unclassified Porcine astrovirus 5 strain	SA_6	27023440
JX896321.1	5805	1513	14	0.3688771	0.0892453	"Porcine parvovirus 5 isolate IA469 clone 1, complete genome"	1241957	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Protoparvovirus	Porcine parvovirus 5	unclassified Porcine parvovirus 5 subspecies/strain	unclassified Porcine parvovirus 5 strain	SA_6	27023440
KC108721.1	7226	150	1	0.021198418	0.00512108	"Human papillomavirus type 175 isolate SE87, complete genome"	1434782	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 23	Human papillomavirus 175	Human papillomavirus 175	SA_6	27023440
KC138720.1	7830	349	2	0.045442708	0.00945208	"Human Papillomavirus type XS2, complete genome"	1288116	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Alphapapillomavirus	Alphapapillomavirus 2	Human papillomavirus type XS2	Human papillomavirus type XS2	SA_6	27023440
KC617868.1	3780	3780	7847	322.77023	76.8195	"Parvovirus NIH-CQV putative 15-kDa protein, putative replication associated protein (rep), and putative capsid protein (cap) genes, complete cds"	1341019	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	unclassified Parvoviridae genus	Parvovirus NIH-CQV	unclassified Parvovirus NIH-CQV subspecies/strain	unclassified Parvovirus NIH-CQV strain	SA_6	27023440
KC782514.2	1566	1549	87	9.013418	2.05583	"Rotavirus A human-wt/USA/LB1562/2010/G9P4 NSP1 (NSP1) gene, complete cds"	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	SA_6	27023440
KC782515.2	1059	1043	46	7.1430144	1.60739	"Rotavirus A human-wt/USA/LB1562/2010/G9P4 NSP2 (NSP2) gene, complete cds"	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	SA_6	27023440
KC782516.2	1066	1014	71	11.503275	2.46468	"Rotavirus A human-wt/USA/LB1562/2010/G9P4 NSP3 (NSP3) gene, complete cds"	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	SA_6	27023440
KC782518.2	816	743	49	11.166667	2.22211	"Rotavirus A human-wt/USA/LB1562/2010/G9P4 NSP5 (NSP5) gene, complete cds"	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	SA_6	27023440
KC782520.2	2687	2676	8786	514.3465	120.999	"Rotavirus A human-wt/USA/LB1562/2010/G9P4 VP2 (VP2) gene, complete cds"	1349389	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus A	Rotavirus A human-wt/USA/LB1562/2010/G9P4	Rotavirus A human-wt/USA/LB1562/2010/G9P4	SA_6	27023440
KC862317.1	7204	313	629	13.366317	3.231	"Human papillomavirus type 168 isolate KC15, complete genome"	1420544	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 8	human papillomavirus 168	human papillomavirus 168	SA_6	27023440
KC862318.1	7228	450	3	0.0675332	0.015359	"Human papillomavirus type 167 isolate KC10, complete genome"	1420545	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 21	Human papillomavirus 167	Human papillomavirus 167	SA_6	27023440
KC992732.1	5403	2297	28	0.7529031	0.191771	"Porcine partetravirus strain FMV10-1437266, complete genome"	1208310	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	unclassified Parvoviridae genus	Porcine partetravirus	unclassified Porcine partetravirus subspecies/strain	unclassified Porcine partetravirus strain	SA_6	27023440
KF006399.1	7203	636	427	12.4761095	2.19368	"Human papillomavirus type 172, complete genome"	1434987	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 22	Human papillomavirus 172	Human papillomavirus 172	SA_6	27023440
KF006400.1	7297	330	380	10.77683	1.92708	"Human papillomavirus type 173, complete genome"	1434988	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 1	Human papillomavirus 173	Human papillomavirus 173	SA_6	27023440
KF039910.1	6792	3540	128	2.814062	0.697383	"Human astrovirus 2 isolate Rus-Nsc05-430, complete genome"	12701	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Mamastrovirus 1	Human astrovirus 2	Human astrovirus 2	SA_6	27023440
KF142496.2	1565	150	4	0.2459364	0.0945812	"Influenza A virus (A/swine/Korea/CY0423-12/2013(H1N2)) segment 5 nucleocapsid protein (NP) gene, complete cds"	1337100	Viruses	Negarnaviricota	Insthoviricetes	Articulavirales	Orthomyxoviridae	Alphainfluenzavirus	Influenza A virus	Influenza A virus (A/swine/Korea/CY0423-12/2013(H1N2))	Influenza A virus (A/swine/Korea/CY0423-12/2013(H1N2))	SA_6	27023440
KF246569.1	2925	141	1	0.05081081	0.0126513	"Fur seal faeces associated circular DNA virus isolate as50, complete genome"	1353241	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	unclassified Circoviridae genus	Fur seal faeces associated circular DNA virus	unclassified Fur seal faeces associated circular DNA virus subspecies/strain	unclassified Fur seal faeces associated circular DNA virus strain	SA_6	27023440
KF306214.1	7605	243	1	0.028973844	0.00486587	"Norovirus Hu/GII.4/Jingzhou/2013403/CHN, complete genome"	1406149	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Norovirus	Norwalk virus	Norovirus Hu/GII.4/Jingzhou/2013403/CHN	Norovirus Hu/GII.4/Jingzhou/2013403/CHN	SA_6	27023440
KF360033.1	5275	655	6	0.19531707	0.0420909	"Porcine bocavirus isolate swBoV CH437, complete genome"	1165907	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Porcine bocavirus	unclassified Porcine bocavirus subspecies/strain	unclassified Porcine bocavirus strain	SA_6	27023440
KF374704.1	6780	117	0	0.028205128	0	"Feline astrovirus Viseu, complete genome"	1413815	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Mamastrovirus	Feline astrovirus 2	Feline astrovirus Viseu	Feline astrovirus Viseu	SA_6	27023440
KF703446.1	127320	731	0	0.27247778	0	"Retroperitoneal fibromatosis-associated herpesvirus isolate RFHVMnM78114, complete genome"	111469	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Rhadinovirus	Macacine gammaherpesvirus 8	Retroperitoneal fibromatosis-associated herpesvirus	Retroperitoneal fibromatosis-associated herpesvirus	SA_6	27023440
KF800043.1	6996	434	135	3.5151913	0.714074	"Citrus endogenous pararetrovirus clone CB16-3, complete genome"	1435008	Viruses	Artverviricota	Revtraviricetes	Ortervirales	Retroviridae	unclassified Retroviridae genus	Citrus endogenous pararetrovirus	unclassified Citrus endogenous pararetrovirus subspecies/strain	unclassified Citrus endogenous pararetrovirus strain	SA_6	27023440
KF999685.1	6148	150	1	0.025008336	0.00601902	"Porcine parvovirus 6 isolate TJ, complete genome"	1472911	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Copiparvovirus	Ungulate copiparvovirus 4	Porcine parvovirus 6	Porcine parvovirus 6	SA_6	27023440
KJ125489.1	19917	1075	6107	49.498962	11.3465	"Casuarina virus isolate 0071, complete genome"	1482319	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Mesoniviridae	Alphamesonivirus	Alphamesonivirus 4	Casuarina virus	Casuarina virus	SA_6	27023440
KJ206566.1	2836	909	8	0.43559197	0.104386	"Human circovirus VS6600022, complete genome"	1525173	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	Circovirus	Human circovirus VS6600022	unclassified Human circovirus VS6600022 subspecies/strain	unclassified Human circovirus VS6600022 strain	SA_6	27023440
KJ417134.1	2980	1061	13	0.6812721	0.161431	"Porcine stool-associated circular virus 4 isolate CP2, complete genome"	1475062	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	unclassified Circoviridae genus	Porcine stool-associated circular virus 4	unclassified Porcine stool-associated circular virus 4 subspecies/strain	unclassified Porcine stool-associated circular virus 4 strain	SA_6	27023440
KJ433989.1	3062	209	2	0.11675824	0.0241704	"Porcine stool-associated circular virus 5 isolate CP3, complete genome"	1475063	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	unclassified Circoviridae genus	Porcine stool-associated circular virus 5	unclassified Porcine stool-associated circular virus 5 subspecies/strain	unclassified Porcine stool-associated circular virus 5 strain	SA_6	27023440
KJ452170.1	33213	150	1	0.0045367936	0.00111417	"Duck adenovirus 1 isolate D11-JW-012, complete genome"	130329	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Atadenovirus	Duck atadenovirus A	Duck adenovirus 1	Duck adenovirus 1	SA_6	27023440
KJ541167.1	7371	1047	8	0.16881318	0.0401627	"Coxsackievirus A6 isolate 1232/SH/CHN/2010, complete genome"	86107	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus A	Coxsackievirus A6	Coxsackievirus A6	SA_6	27023440
KJ541759.1	33452	245	358	1.8640922	0.396023	"Ball python nidovirus strain 07-53, complete genome"	1986118	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Tobaniviridae	Pregotovirus	Ball python nidovirus 1	unclassified Ball python nidovirus 1 subspecies/strain	unclassified Ball python nidovirus 1 strain	SA_6	27023440
KJ817798.1	15111	150	2	0.019784775	0.00489774	"Human respiratory syncytial virus MinA, complete genome"	1545854	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Pneumoviridae	Orthopneumovirus	Human orthopneumovirus	Human respiratory syncytial virus MinA	Human respiratory syncytial virus MinA	SA_6	27023440
KJ913662.1	7184	394	318	9.403043	1.63802	"Human papillomavirus type 199 isolate KC82-SLO, complete genome"	1545700	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 12	Human papillomavirus 199	Human papillomavirus 199	SA_6	27023440
KM023140.1	7998	183	1	0.01911315	0.00462677	"Salivirus FHB, complete genome"	1547495	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Salivirus	Salivirus FHB	unclassified Salivirus FHB subspecies/strain	unclassified Salivirus FHB strain	SA_6	27023440
KM269482.1	7875	179	1	0.2921683	0.00469904	"Encephalomyocarditis virus strain ATCC VR-129B, complete genome"	12104	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Cardiovirus	Cardiovirus A	Encephalomyocarditis virus	Encephalomyocarditis virus	SA_6	27023440
KM496323.1	4746	3945	83	2.596388	0.647157	"Bovine polyomavirus 1 isolate 1S5, complete genome"	1561702	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Epsilonpolyomavirus	Epsilonpolyomavirus bovis	Bovine polyomavirus 1	Bovine polyomavirus 1	SA_6	27023440
KM874353.1	1942	300	2	0.16741072	0.0381101	"Avon-Heathcote Estuary associated circular virus 23 isolate AHEaCV-23-NZ-2161TU-2012, complete genome"	1618247	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	unclassified Circoviridae genus	Avon-Heathcote Estuary associated circular virus 23	unclassified Avon-Heathcote Estuary associated circular virus 23 subspecies/strain	unclassified Avon-Heathcote Estuary associated circular virus 23 strain	SA_6	27023440
KM972720.1	4467	116	74	0.64234424	0.613021	"Tete virus strain SaAn 3518 glycoprotein precursor, gene, complete cds"	35319	Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Peribunyaviridae	Orthobunyavirus	Tete orthobunyavirus	unclassified Tete orthobunyavirus subspecies/strain	unclassified Tete orthobunyavirus strain	SA_6	27023440
KP289357.1	7398	137	1	0.018901765	0.00500202	"Coxsackievirus A2 isolate CV-A2/P14/2013/China, complete genome"	33757	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus A	Coxsackievirus A2	Coxsackievirus A2	SA_6	27023440
KP676001.1	154158	167	1	0.020531401	0.000240045	"Lymphocryptovirus Macaca/pfe-lcl-E3 isolate pfe-lcl-E3, complete genome"	1716044	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Lymphocryptovirus	Macacine gammaherpesvirus 10	Lymphocryptovirus Macaca/pfe-lcl-E3	Lymphocryptovirus Macaca/pfe-lcl-E3	SA_6	27023440
KP692117.1	7320	658	989	21.791632	4.99971	"UNVERIFIED: Human papillomavirus isolate SE379, complete genome"	10566	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	unclassified Papillomaviridae genus	Human papillomavirus	unclassified Human papillomavirus subspecies/strain	unclassified Human papillomavirus strain	SA_6	27023440
KR135164.1	43842	138	1	0.024375172	0.000844052	"Duck adenovirus 2 strain CH-GD-12-2014, complete genome"	1520006	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Aviadenovirus	Duck aviadenovirus B	Duck adenovirus 2	Duck adenovirus 2	SA_6	27023440
KR816167.1	7226	150	1	0.021198418	0.00512108	"Human papillomavirus type 176 isolate PLC295, complete genome"	1851122	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 8	Human papillomavirus type 176	Human papillomavirus type 176	SA_6	27023440
KR816170.1	7416	1781	281	8.221167	1.40215	"Human papillomavirus type 182 isolate ACS214, complete genome"	1851125	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2	Human papillomavirus type 182	Human papillomavirus type 182	SA_6	27023440
KR816174.1	7268	140	1	0.019668447	0.00509148	"Human papillomavirus 187 isolate ACS447, complete genome"	1851130	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 26	Human papillomavirus 187	Human papillomavirus 187	SA_6	27023440
KR816176.1	7318	297	2	0.04143415	0.0101134	"Human papillomavirus 189 isolate ACS190, complete genome"	1851214	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 7	Human papillomavirus 189	Human papillomavirus 189	SA_6	27023440
KR816177.1	7275	150	1	0.021052632	0.00508659	"Human papillomavirus type 190 isolate ACS133, complete genome"	1851215	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Human papillomavirus type 190	unclassified Human papillomavirus type 190 subspecies/strain	unclassified Human papillomavirus type 190 strain	SA_6	27023440
KR816179.1	7244	210	0	1.2420355	0	"Human papillomavirus 192 isolate ACS142, complete genome"	1851217	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 15	Human papillomavirus 192	Human papillomavirus 192	SA_6	27023440
KR816180.1	7348	148	1	0.020561267	0.00503605	"Human papillomavirus 193 isolate ACS260, complete genome"	1851218	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 7	Human papillomavirus 193	Human papillomavirus 193	SA_6	27023440
